carro	dono	item	nota
agile	281	Posição de dirigir	7
agile	281	Instrumentos	7
agile	281	Interior	7
agile	281	Porta-malas	8
agile	281	Desempenho	5
agile	281	Motor	3
agile	281	Câmbio	4
agile	281	Freios	0
agile	281	Suspensão	4
agile	281	Consumo	5
agile	281	Estabilidade	3
agile	281	Custo-Benefício 	4
agile	281	Recomendação	4
agile	282	Estilo	9
agile	282	Acabamento	8
agile	282	Posição de dirigir	10
agile	282	Instrumentos	10
agile	282	Interior	9
agile	282	Porta-malas	10
agile	282	Desempenho	9
agile	282	Motor	9
agile	282	Câmbio	8
agile	282	Freios	9
agile	282	Suspensão	9
agile	282	Consumo	8
agile	282	Estabilidade	9
agile	282	Custo-Benefício 	8
agile	282	Recomendação	10
agile	283	Estilo	10
agile	283	Acabamento	8
agile	283	Posição de dirigir	10
agile	283	Instrumentos	10
agile	283	Interior	10
agile	283	Porta-malas	7
agile	283	Desempenho	9
agile	283	Motor	9
agile	283	Câmbio	8
agile	283	Freios	9
agile	283	Suspensão	9
agile	283	Consumo	7
agile	283	Estabilidade	10
agile	283	Custo-Benefício 	8
agile	283	Recomendação	10
agile	284	Estilo	8
agile	284	Acabamento	7
agile	284	Posição de dirigir	9
agile	284	Instrumentos	5
agile	284	Interior	8
agile	284	Porta-malas	8
agile	284	Desempenho	8
agile	284	Motor	7
agile	284	Câmbio	8
agile	284	Freios	7
agile	284	Suspensão	8
agile	284	Consumo	7
agile	284	Estabilidade	9
agile	284	Custo-Benefício 	7
agile	284	Recomendação	7
agile	285	Estilo	10
agile	285	Acabamento	10
agile	285	Posição de dirigir	10
agile	285	Instrumentos	10
agile	285	Interior	10
agile	285	Porta-malas	10
agile	285	Desempenho	7
agile	285	Motor	8
agile	285	Câmbio	0
agile	285	Freios	4
agile	285	Suspensão	0
agile	285	Consumo	9
agile	285	Estabilidade	0
agile	285	Custo-Benefício 	3
agile	285	Recomendação	5
agile	286	Estilo	5
agile	286	Acabamento	4
agile	286	Posição de dirigir	8
agile	286	Instrumentos	7
agile	286	Interior	7
agile	286	Porta-malas	7
agile	286	Desempenho	5
agile	286	Motor	5
agile	286	Câmbio	6
agile	286	Freios	2
agile	286	Suspensão	5
agile	286	Consumo	5
agile	286	Estabilidade	5
agile	286	Custo-Benefício 	5
agile	286	Recomendação	5
agile	287	Estilo	6
agile	287	Acabamento	2
agile	287	Posição de dirigir	7
agile	287	Instrumentos	3
agile	287	Interior	0
agile	287	Porta-malas	0
agile	287	Desempenho	1
agile	287	Motor	0
agile	287	Câmbio	0
agile	287	Freios	1
agile	287	Suspensão	5
agile	287	Consumo	2
agile	287	Estabilidade	5
agile	287	Custo-Benefício 	0
agile	287	Recomendação	0
agile	288	Estilo	10
agile	288	Acabamento	9
agile	288	Posição de dirigir	10
agile	288	Instrumentos	10
agile	288	Interior	10
agile	288	Porta-malas	10
agile	288	Desempenho	10
agile	288	Motor	10
agile	288	Câmbio	10
agile	288	Freios	10
agile	288	Suspensão	10
agile	288	Consumo	10
agile	288	Estabilidade	10
agile	288	Custo-Benefício 	9
agile	288	Recomendação	10
agile	289	Estilo	10
agile	289	Acabamento	8
agile	289	Posição de dirigir	10
agile	289	Instrumentos	10
agile	289	Interior	9
agile	289	Porta-malas	10
agile	289	Desempenho	8
agile	289	Motor	10
agile	289	Câmbio	8
agile	289	Freios	8
agile	289	Suspensão	8
agile	289	Consumo	10
agile	289	Estabilidade	10
agile	289	Custo-Benefício 	8
agile	289	Recomendação	8
agile	290	Estilo	7
agile	290	Acabamento	5
agile	290	Posição de dirigir	7
agile	290	Instrumentos	9
agile	290	Interior	10
agile	290	Porta-malas	10
agile	290	Desempenho	8
agile	290	Motor	6
agile	290	Câmbio	5
agile	290	Freios	1
agile	290	Suspensão	8
agile	290	Consumo	9
agile	290	Estabilidade	9
agile	290	Custo-Benefício 	6
agile	290	Recomendação	3
agile	291	Estilo	10
agile	291	Acabamento	0
agile	291	Posição de dirigir	10
agile	291	Instrumentos	7
agile	291	Interior	10
agile	291	Porta-malas	5
agile	291	Desempenho	0
agile	291	Motor	0
agile	291	Câmbio	0
agile	291	Freios	5
agile	291	Suspensão	5
agile	291	Consumo	0
agile	291	Estabilidade	0
agile	291	Custo-Benefício 	0
agile	291	Recomendação	0
agile	292	Estilo	8
agile	292	Acabamento	7
agile	292	Posição de dirigir	9
agile	292	Instrumentos	7
agile	292	Interior	8
agile	292	Porta-malas	9
agile	292	Desempenho	5
agile	292	Motor	7
agile	292	Câmbio	8
agile	292	Freios	8
agile	292	Suspensão	6
agile	292	Consumo	5
agile	292	Estabilidade	5
agile	292	Custo-Benefício 	3
agile	292	Recomendação	0
agile	293	Estilo	9
agile	293	Acabamento	7
agile	293	Posição de dirigir	7
agile	293	Instrumentos	9
agile	293	Interior	9
agile	293	Porta-malas	9
agile	293	Desempenho	9
agile	293	Motor	8
agile	293	Câmbio	6
agile	293	Freios	7
agile	293	Suspensão	7
agile	293	Consumo	7
agile	293	Estabilidade	7
agile	293	Custo-Benefício 	9
agile	293	Recomendação	8
agile	294	Estilo	10
agile	294	Acabamento	7
agile	294	Posição de dirigir	8
agile	294	Instrumentos	7
agile	294	Interior	9
agile	294	Porta-malas	9
agile	294	Desempenho	5
agile	294	Motor	7
agile	294	Câmbio	8
agile	294	Freios	9
agile	294	Suspensão	7
agile	294	Consumo	6
agile	294	Estabilidade	6
agile	294	Custo-Benefício 	3
agile	294	Recomendação	2
agile	295	Estilo	8
agile	295	Acabamento	6
agile	295	Posição de dirigir	7
agile	295	Instrumentos	8
agile	295	Interior	9
agile	295	Porta-malas	7
agile	295	Desempenho	8
agile	295	Motor	7
agile	295	Câmbio	7
agile	295	Freios	5
agile	295	Suspensão	7
agile	295	Consumo	7
agile	295	Estabilidade	9
agile	295	Custo-Benefício 	10
agile	295	Recomendação	9
agile	296	Estilo	10
agile	296	Acabamento	10
agile	296	Posição de dirigir	10
agile	296	Instrumentos	10
agile	296	Interior	10
agile	296	Porta-malas	10
agile	296	Desempenho	10
agile	296	Motor	10
agile	296	Câmbio	10
agile	296	Freios	10
agile	296	Suspensão	10
agile	296	Consumo	8
agile	296	Estabilidade	10
agile	296	Custo-Benefício 	10
agile	296	Recomendação	10
agile	297	Estilo	8
agile	297	Acabamento	7
agile	297	Posição de dirigir	5
agile	297	Instrumentos	9
agile	297	Interior	9
agile	297	Porta-malas	7
agile	297	Desempenho	8
agile	297	Motor	0
agile	297	Câmbio	7
agile	297	Freios	9
agile	297	Suspensão	9
agile	297	Consumo	6
agile	297	Estabilidade	9
agile	297	Custo-Benefício 	7
agile	297	Recomendação	0
agile	298	Estilo	9
agile	298	Acabamento	6
agile	298	Posição de dirigir	10
agile	298	Instrumentos	8
agile	298	Interior	9
agile	298	Porta-malas	7
agile	298	Desempenho	9
agile	298	Motor	7
agile	298	Câmbio	3
agile	298	Freios	8
agile	298	Suspensão	8
agile	298	Consumo	9
agile	298	Estabilidade	9
agile	298	Custo-Benefício 	4
agile	298	Recomendação	2
agile	299	Estilo	8
agile	299	Acabamento	3
agile	299	Posição de dirigir	7
agile	299	Instrumentos	8
agile	299	Interior	8
agile	299	Porta-malas	8
agile	299	Desempenho	5
agile	299	Motor	3
agile	299	Câmbio	3
agile	299	Freios	6
agile	299	Suspensão	2
agile	299	Consumo	6
agile	299	Estabilidade	5
agile	299	Custo-Benefício 	1
agile	299	Recomendação	4
agile	300	Estilo	10
agile	300	Acabamento	8
agile	300	Posição de dirigir	10
agile	300	Instrumentos	9
agile	300	Interior	9
agile	300	Porta-malas	9
agile	300	Desempenho	7
agile	300	Motor	7
agile	300	Câmbio	7
agile	300	Freios	7
agile	300	Suspensão	8
agile	300	Consumo	8
agile	300	Estabilidade	8
agile	300	Custo-Benefício 	10
agile	300	Recomendação	9
agile	301	Estilo	6
agile	301	Acabamento	3
agile	301	Posição de dirigir	5
agile	301	Instrumentos	5
agile	301	Interior	5
agile	301	Porta-malas	5
agile	301	Desempenho	5
agile	301	Motor	6
agile	301	Câmbio	3
agile	301	Freios	6
agile	301	Suspensão	5
agile	301	Consumo	7
agile	301	Estabilidade	6
agile	301	Custo-Benefício 	4
agile	301	Recomendação	2
agile	302	Estilo	8
agile	302	Acabamento	7
agile	302	Posição de dirigir	5
agile	302	Instrumentos	1
agile	302	Interior	4
agile	302	Porta-malas	7
agile	302	Desempenho	5
agile	302	Motor	2
agile	302	Câmbio	6
agile	302	Freios	8
agile	302	Suspensão	0
agile	302	Consumo	4
agile	302	Estabilidade	8
agile	302	Custo-Benefício 	0
agile	302	Recomendação	0
agile	303	Estilo	5
agile	303	Acabamento	5
agile	303	Posição de dirigir	8
agile	303	Instrumentos	8
agile	303	Interior	8
agile	303	Porta-malas	0
agile	303	Desempenho	3
agile	303	Motor	5
agile	303	Câmbio	5
agile	303	Freios	5
agile	303	Suspensão	2
agile	303	Consumo	3
agile	303	Estabilidade	6
agile	303	Custo-Benefício 	3
agile	303	Recomendação	1
agile	304	Estilo	10
agile	304	Acabamento	6
agile	304	Posição de dirigir	9
agile	304	Instrumentos	10
agile	304	Interior	9
agile	304	Porta-malas	10
agile	304	Desempenho	9
agile	304	Motor	9
agile	304	Câmbio	9
agile	304	Freios	10
agile	304	Suspensão	7
agile	304	Consumo	9
agile	304	Estabilidade	10
agile	304	Custo-Benefício 	10
agile	304	Recomendação	10
agile	305	Estilo	7
agile	305	Acabamento	2
agile	305	Posição de dirigir	7
agile	305	Instrumentos	8
agile	305	Interior	8
agile	305	Porta-malas	2
agile	305	Desempenho	8
agile	305	Motor	1
agile	305	Câmbio	6
agile	305	Freios	7
agile	305	Suspensão	5
agile	305	Consumo	2
agile	305	Estabilidade	8
agile	305	Custo-Benefício 	2
agile	305	Recomendação	0
agile	306	Estilo	9
agile	306	Acabamento	6
agile	306	Posição de dirigir	8
agile	306	Instrumentos	10
agile	306	Interior	9
agile	306	Porta-malas	7
agile	306	Desempenho	9
agile	306	Motor	8
agile	306	Câmbio	8
agile	306	Freios	8
agile	306	Suspensão	8
agile	306	Consumo	9
agile	306	Estabilidade	8
agile	306	Custo-Benefício 	8
agile	306	Recomendação	8
agile	307	Estilo	9
agile	307	Acabamento	8
agile	307	Posição de dirigir	9
agile	307	Instrumentos	10
agile	307	Interior	10
agile	307	Porta-malas	10
agile	307	Desempenho	10
agile	307	Motor	10
agile	307	Câmbio	8
agile	307	Freios	8
agile	307	Suspensão	8
agile	307	Consumo	9
agile	307	Estabilidade	10
agile	307	Custo-Benefício 	10
agile	307	Recomendação	10
agile	308	Estilo	10
agile	308	Acabamento	10
agile	308	Posição de dirigir	10
agile	308	Instrumentos	8
agile	308	Interior	10
agile	308	Porta-malas	10
agile	308	Desempenho	10
agile	308	Motor	9
agile	308	Câmbio	10
agile	308	Freios	10
agile	308	Suspensão	7
agile	308	Consumo	9
agile	308	Estabilidade	4
agile	308	Custo-Benefício 	7
agile	308	Recomendação	0
agile	309	Estilo	10
agile	309	Acabamento	10
agile	309	Posição de dirigir	10
agile	309	Instrumentos	10
agile	309	Interior	10
agile	309	Porta-malas	8
agile	309	Desempenho	10
agile	309	Motor	10
agile	309	Câmbio	10
agile	309	Freios	9
agile	309	Suspensão	8
agile	309	Consumo	10
agile	309	Estabilidade	9
agile	309	Custo-Benefício 	10
agile	309	Recomendação	10
agile	310	Estilo	10
agile	310	Acabamento	7
agile	310	Posição de dirigir	9
agile	310	Instrumentos	9
agile	310	Interior	9
agile	310	Porta-malas	7
agile	310	Desempenho	7
agile	310	Motor	8
agile	310	Câmbio	8
agile	310	Freios	9
agile	310	Suspensão	9
agile	310	Consumo	8
agile	310	Estabilidade	7
agile	310	Custo-Benefício 	9
agile	310	Recomendação	9
agile	311	Estilo	6
agile	311	Acabamento	2
agile	311	Posição de dirigir	5
agile	311	Instrumentos	0
agile	311	Interior	5
agile	311	Porta-malas	5
agile	311	Desempenho	5
agile	311	Motor	2
agile	311	Câmbio	1
agile	311	Freios	0
agile	311	Suspensão	2
agile	311	Consumo	2
agile	311	Estabilidade	0
agile	311	Custo-Benefício 	0
agile	311	Recomendação	0
agile	312	Estilo	8
agile	312	Acabamento	4
agile	312	Posição de dirigir	7
agile	312	Instrumentos	6
agile	312	Interior	6
agile	312	Porta-malas	1
agile	312	Desempenho	7
agile	312	Motor	6
agile	312	Câmbio	3
agile	312	Freios	0
agile	312	Suspensão	5
agile	312	Consumo	5
agile	312	Estabilidade	6
agile	312	Custo-Benefício 	7
agile	312	Recomendação	0
agile	313	Estilo	9
agile	313	Acabamento	4
agile	313	Posição de dirigir	5
agile	313	Instrumentos	6
agile	313	Interior	5
agile	313	Porta-malas	5
agile	313	Desempenho	5
agile	313	Motor	4
agile	313	Câmbio	2
agile	313	Freios	5
agile	313	Suspensão	0
agile	313	Consumo	4
agile	313	Estabilidade	6
agile	313	Custo-Benefício 	5
agile	313	Recomendação	3
agile	314	Estilo	10
agile	314	Acabamento	7
agile	314	Posição de dirigir	10
agile	314	Instrumentos	10
agile	314	Interior	10
agile	314	Porta-malas	10
agile	314	Desempenho	8
agile	314	Motor	8
agile	314	Câmbio	7
agile	314	Freios	5
agile	314	Suspensão	10
agile	314	Consumo	10
agile	314	Estabilidade	10
agile	314	Custo-Benefício 	9
agile	314	Recomendação	8
agile	315	Estilo	10
agile	315	Acabamento	5
agile	315	Posição de dirigir	10
agile	315	Instrumentos	4
agile	315	Interior	10
agile	315	Porta-malas	5
agile	315	Desempenho	4
agile	315	Motor	6
agile	315	Câmbio	0
agile	315	Freios	2
agile	315	Suspensão	2
agile	315	Consumo	9
agile	315	Estabilidade	9
agile	315	Custo-Benefício 	4
agile	315	Recomendação	0
agile	316	Estilo	9
agile	316	Acabamento	1
agile	316	Posição de dirigir	10
agile	316	Instrumentos	10
agile	316	Interior	9
agile	316	Porta-malas	10
agile	316	Desempenho	8
agile	316	Motor	8
agile	316	Câmbio	9
agile	316	Freios	9
agile	316	Suspensão	6
agile	316	Consumo	7
agile	316	Estabilidade	9
agile	316	Custo-Benefício 	5
agile	316	Recomendação	4
agile	317	Estilo	7
agile	317	Acabamento	7
agile	317	Posição de dirigir	7
agile	317	Instrumentos	7
agile	317	Interior	7
agile	317	Porta-malas	7
agile	317	Desempenho	8
agile	317	Motor	6
agile	317	Câmbio	6
agile	317	Freios	0
agile	317	Suspensão	3
agile	317	Consumo	5
agile	317	Estabilidade	7
agile	317	Custo-Benefício 	1
agile	317	Recomendação	0
agile	318	Estilo	10
agile	318	Acabamento	9
agile	318	Posição de dirigir	9
agile	318	Instrumentos	10
agile	318	Interior	9
agile	318	Porta-malas	10
agile	318	Desempenho	9
agile	318	Motor	10
agile	318	Câmbio	10
agile	318	Freios	0
agile	318	Suspensão	10
agile	318	Consumo	8
agile	318	Estabilidade	10
agile	318	Custo-Benefício 	8
agile	318	Recomendação	0
agile	319	Estilo	7
agile	319	Acabamento	2
agile	319	Posição de dirigir	3
agile	319	Instrumentos	6
agile	319	Interior	7
agile	319	Porta-malas	7
agile	319	Desempenho	6
agile	319	Motor	5
agile	319	Câmbio	8
agile	319	Freios	0
agile	319	Suspensão	5
agile	319	Consumo	6
agile	319	Estabilidade	6
agile	319	Custo-Benefício 	5
agile	319	Recomendação	4
agile	320	Estilo	10
agile	320	Acabamento	9
agile	320	Posição de dirigir	10
agile	320	Instrumentos	8
agile	320	Interior	9
agile	320	Porta-malas	8
agile	320	Desempenho	8
agile	320	Motor	8
agile	320	Câmbio	8
agile	320	Freios	5
agile	320	Suspensão	9
agile	320	Consumo	9
agile	320	Estabilidade	9
agile	320	Custo-Benefício 	8
agile	320	Recomendação	8
agile	321	Estilo	9
agile	321	Acabamento	8
agile	321	Posição de dirigir	9
agile	321	Instrumentos	7
agile	321	Interior	9
agile	321	Porta-malas	9
agile	321	Desempenho	8
agile	321	Motor	9
agile	321	Câmbio	9
agile	321	Freios	0
agile	321	Suspensão	7
agile	321	Consumo	7
agile	321	Estabilidade	7
agile	321	Custo-Benefício 	9
agile	321	Recomendação	0
agile	322	Estilo	10
agile	322	Acabamento	8
agile	322	Posição de dirigir	10
agile	322	Instrumentos	10
agile	322	Interior	10
agile	322	Porta-malas	9
agile	322	Desempenho	9
agile	322	Motor	8
agile	322	Câmbio	9
agile	322	Freios	9
agile	322	Suspensão	9
agile	322	Consumo	9
agile	322	Estabilidade	10
agile	322	Custo-Benefício 	8
agile	322	Recomendação	8
agile	323	Estilo	8
agile	323	Acabamento	7
agile	323	Posição de dirigir	8
agile	323	Instrumentos	9
agile	323	Interior	9
agile	323	Porta-malas	8
agile	323	Desempenho	8
agile	323	Motor	8
agile	323	Câmbio	8
agile	323	Freios	7
agile	323	Suspensão	7
agile	323	Consumo	7
agile	323	Estabilidade	8
agile	323	Custo-Benefício 	8
agile	323	Recomendação	8
agile	324	Estilo	8
agile	324	Acabamento	8
agile	324	Posição de dirigir	8
agile	324	Instrumentos	9
agile	324	Interior	9
agile	324	Porta-malas	8
agile	324	Desempenho	7
agile	324	Motor	9
agile	324	Câmbio	9
agile	324	Freios	2
agile	324	Suspensão	8
agile	324	Consumo	8
agile	324	Estabilidade	7
agile	324	Custo-Benefício 	7
agile	324	Recomendação	6
agile	325	Estilo	8
agile	325	Acabamento	7
agile	325	Posição de dirigir	7
agile	325	Instrumentos	8
agile	325	Interior	8
agile	325	Porta-malas	9
agile	325	Desempenho	7
agile	325	Motor	7
agile	325	Câmbio	6
agile	325	Freios	6
agile	325	Suspensão	7
agile	325	Consumo	7
agile	325	Estabilidade	8
agile	325	Custo-Benefício 	7
agile	325	Recomendação	7
agile	326	Estilo	10
agile	326	Acabamento	9
agile	326	Posição de dirigir	10
agile	326	Instrumentos	7
agile	326	Interior	8
agile	326	Porta-malas	10
agile	326	Desempenho	10
agile	326	Motor	7
agile	326	Câmbio	10
agile	326	Freios	7
agile	326	Suspensão	10
agile	326	Consumo	9
agile	326	Estabilidade	9
agile	326	Custo-Benefício 	8
agile	326	Recomendação	10
agile	327	Estilo	10
agile	327	Acabamento	9
agile	327	Posição de dirigir	10
agile	327	Instrumentos	9
agile	327	Interior	10
agile	327	Porta-malas	8
agile	327	Desempenho	8
agile	327	Motor	9
agile	327	Câmbio	9
agile	327	Freios	8
agile	327	Suspensão	9
agile	327	Consumo	6
agile	327	Estabilidade	8
agile	327	Custo-Benefício 	8
agile	327	Recomendação	9
agile	328	Estilo	9
agile	328	Acabamento	5
agile	328	Posição de dirigir	8
agile	328	Instrumentos	7
agile	328	Interior	9
agile	328	Porta-malas	9
agile	328	Desempenho	6
agile	328	Motor	6
agile	328	Câmbio	5
agile	328	Freios	5
agile	328	Suspensão	7
agile	328	Consumo	2
agile	328	Estabilidade	6
agile	328	Custo-Benefício 	6
agile	328	Recomendação	6
agile	329	Estilo	10
agile	329	Acabamento	10
agile	329	Posição de dirigir	10
agile	329	Instrumentos	10
agile	329	Interior	10
agile	329	Porta-malas	10
agile	329	Desempenho	10
agile	329	Motor	10
agile	329	Câmbio	10
agile	329	Freios	10
agile	329	Suspensão	10
agile	329	Consumo	10
agile	329	Estabilidade	7
agile	329	Custo-Benefício 	8
agile	329	Recomendação	10
agile	330	Estilo	8
agile	330	Acabamento	5
agile	330	Posição de dirigir	10
agile	330	Instrumentos	10
agile	330	Interior	10
agile	330	Porta-malas	7
agile	330	Desempenho	10
agile	330	Motor	7
agile	330	Câmbio	7
agile	330	Freios	7
agile	330	Suspensão	10
agile	330	Consumo	7
agile	330	Estabilidade	8
agile	330	Custo-Benefício 	6
agile	330	Recomendação	5
agile	331	Estilo	10
agile	331	Acabamento	8
agile	331	Posição de dirigir	8
agile	331	Instrumentos	9
agile	331	Interior	9
agile	331	Porta-malas	7
agile	331	Desempenho	6
agile	331	Motor	7
agile	331	Câmbio	6
agile	331	Freios	6
agile	331	Suspensão	7
agile	331	Consumo	6
agile	331	Estabilidade	8
agile	331	Custo-Benefício 	9
agile	331	Recomendação	10
agile	332	Estilo	10
agile	332	Acabamento	9
agile	332	Posição de dirigir	10
agile	332	Instrumentos	10
agile	332	Interior	10
agile	332	Porta-malas	9
agile	332	Desempenho	9
agile	332	Motor	7
agile	332	Câmbio	6
agile	332	Freios	5
agile	332	Suspensão	7
agile	332	Consumo	9
agile	332	Estabilidade	9
agile	332	Custo-Benefício 	9
agile	332	Recomendação	9
agile	333	Estilo	10
agile	333	Acabamento	7
agile	333	Posição de dirigir	8
agile	333	Instrumentos	10
agile	333	Interior	10
agile	333	Porta-malas	10
agile	333	Desempenho	5
agile	333	Motor	5
agile	333	Câmbio	9
agile	333	Freios	9
agile	333	Suspensão	9
agile	333	Consumo	10
agile	333	Estabilidade	10
agile	333	Custo-Benefício 	9
agile	333	Recomendação	9
agile	334	Estilo	9
agile	334	Acabamento	8
agile	334	Posição de dirigir	9
agile	334	Instrumentos	10
agile	334	Interior	10
agile	334	Porta-malas	8
agile	334	Desempenho	9
agile	334	Motor	8
agile	334	Câmbio	9
agile	334	Freios	7
agile	334	Suspensão	7
agile	334	Consumo	9
agile	334	Estabilidade	10
agile	334	Custo-Benefício 	9
agile	334	Recomendação	9
agile	335	Estilo	10
agile	335	Acabamento	10
agile	335	Posição de dirigir	10
agile	335	Instrumentos	10
agile	335	Interior	10
agile	335	Porta-malas	10
agile	335	Desempenho	10
agile	335	Motor	10
agile	335	Câmbio	9
agile	335	Freios	10
agile	335	Suspensão	10
agile	335	Consumo	9
agile	335	Estabilidade	9
agile	335	Custo-Benefício 	9
agile	335	Recomendação	10
agile	336	Estilo	9
agile	336	Acabamento	7
agile	336	Posição de dirigir	9
agile	336	Instrumentos	10
agile	336	Interior	8
agile	336	Porta-malas	5
agile	336	Desempenho	9
agile	336	Motor	8
agile	336	Câmbio	0
agile	336	Freios	0
agile	336	Suspensão	0
agile	336	Consumo	9
agile	336	Estabilidade	9
agile	336	Custo-Benefício 	7
agile	336	Recomendação	0
agile	337	Estilo	9
agile	337	Acabamento	2
agile	337	Posição de dirigir	5
agile	337	Instrumentos	6
agile	337	Interior	7
agile	337	Porta-malas	7
agile	337	Desempenho	0
agile	337	Motor	0
